id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
1275829,Luxury 2Bed/2.5Bath Central Park View,96286267716,verified,Walter,Manhattan,Upper West Side,40.7735,-73.98697,United States,US,TRUE,moderate,Entire home/apt,2003,"$1,139 ",$228 ,30,30,5/5/2018,0.33,4,11,400,,
1276381,Cosy Sunny 1brm in Prospect Heights,17180989319,verified,Ted,Brooklyn,Crown Heights,40.67505,-73.95969,United States,US,FALSE,moderate,Entire home/apt,2009,$638 ,$128 ,3,31,10/23/2018,0.32,1,1,70,,
1276934,East Village bedroom w rooftop,17802908936,verified,Kate,Manhattan,East Village,40.72974,-73.98201,United States,US,FALSE,moderate,Private room,2014,"$1,051 ",$210 ,4,49,5/7/2019,0.51,1,2,268,,
1277486,Williamsburg Home Away From Home!,58444192906,unconfirmed,Ned,Brooklyn,Williamsburg,40.70925,-73.95425,United States,US,FALSE,flexible,Entire home/apt,2015,$164 ,$33 ,4,23,4/13/2019,0.24,3,1,209,"- Check-in time is 1PM - 12PM. - Earlier than 1pm check-in may be an option, will accommodate when possible.  -When you move in, I will clean the room for you.  - Quiet after 11pm - Please treat the home as you would your own, and treat your hosts as you would like to be treated! - Please let me know If you have any question, I will try my best to help you. - Please try to keep quiet It is okay that you have a child who is more than 7 years to live in, but the price should be discussed.",
1278038,Brand New Beautiful Duplex Apartment with Garden,26436280092,verified,Chelsea,Brooklyn,Greenpoint,40.72315,-73.95226,United States,US,TRUE,strict,Entire home/apt,2020,$586 ,$117 ,2,20,6/24/2019,0.21,5,2,247,"Generally, we prefer that guests treat our home as a friends house, rather than a hotel. - Food/snacks left on the island are free to eat - Feel free to cook your own food, but kindly wash and put away your dishes after - Feel free to use the Keurig - No pets - Be respectful of the items in the apartment, and leave the space reasonably clean.",
1278591,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",29253854739,verified,Cherry,Manhattan,Chelsea,40.73939,-73.99612,United States,US,FALSE,strict,Entire home/apt,2022,$828 ,$166 ,10,18,6/24/2019,0.9,5,1,,,
1279143,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,46404652822,unconfirmed,Honey,Manhattan,Kips Bay,40.74112,-73.97686,United States,US,TRUE,flexible,Entire home/apt,2005,$600 ,$120 ,6,90,6/23/2019,0.95,3,1,,,
1279695,High-end doorman bldg in the LES,58667832089,verified,Annabella,Manhattan,Lower East Side,40.72019,-73.98217,United States,US,TRUE,moderate,Private room,2011,$700 ,$140 ,2,99,6/27/2019,1.04,5,1,,,
1280248,Spring & Mulberry 2 Bedroom Apartment,70418022717,verified,Lucia,Manhattan,Nolita,40.72133,-73.99666,United States,US,TRUE,strict,Entire home/apt,2006,$623 ,$125 ,1,6,6/28/2019,0.06,5,3,,,
1280800,Ultra Modern NYC Garden Apartment,4056781803,verified,Steven,Queens,Astoria,40.75744,-73.92163,United States,US,TRUE,moderate,Entire home/apt,2015,"$1,135 ",$227 ,30,21,12/1/2018,0.22,5,8,,"You're our guest, so please make yourself at home. Be clean! Rachel and I keep a tight ship around the apartment and we'd like our guests to be as clean as us. =) Speak up! Let us know if you need anything.  Party down (if you let us know).  We aren't huge partiers, but if you like to listen to music or watch loud TV, let us know ahead of time.  This is important.",
1281352,Modern Garden Apartment in NYC,84486431830,verified,Adelaide,Queens,Astoria,40.75695,-73.9202,United States,US,FALSE,strict,Entire home/apt,2013,$331 ,$66 ,30,24,4/4/2019,0.26,5,8,,,
1281904,Gorgeous Entire Manhattan Townhouse,26719503238,verified,James,Manhattan,Harlem,40.8296,-73.94651,United States,US,FALSE,flexible,Entire home/apt,2014,$271 ,$54 ,2,111,6/2/2019,1.17,3,1,,,
1282457,Cozy studio Apartment in Upper East,30563131860,unconfirmed,Kimberly,Manhattan,East Harlem,40.79056,-73.9468,United States,US,FALSE,strict,Entire home/apt,2014,$217 ,$43 ,2,86,6/20/2019,0.91,1,1,,"• Check-in time is 3PM. This is a non-smoking apartment  No pets No loud music No Party 21+ guests only, unless accompanied by an adult who is 21+",
1283009,Historic classic central cozy Village clean NYU,75745621560,unconfirmed,Maximilian,Manhattan,West Village,40.73631,-73.99977,United States,US,FALSE,moderate,Entire home/apt,2020,$613 ,$123 ,15,66,4/29/2019,0.69,5,2,,Treat our apartment as if it were your own =). 1. No pets please.  2. Smoking outside or on the deck only.  3. Please treat the common amenities with respect.  4. We expect you to clean up after yourself.,
1283561,A PRIVATE FLAT / APARTMENT- $SPECIAL$,25554233693,unconfirmed,Alford,Bronx,Allerton,40.86466,-73.85709,United States,US,FALSE,strict,Entire home/apt,2008,$73 ,$15 ,2,271,6/20/2019,2.84,1,2,,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
1284114,Williamsburg bedroom by Bedford Ave,45711651598,unconfirmed,Lana,Brooklyn,Williamsburg,40.71312,-73.96199,United States,US,TRUE,flexible,Private room,2008,"$1,057 ",$211 ,2,227,6/18/2019,2.4,5,1,19,No Smoking.,
1284666,Clean and bright with a comfortable atmosphere,50368029517,unconfirmed,Henry,Brooklyn,Williamsburg,40.71297,-73.94336,United States,US,TRUE,flexible,Private room,2005,$546 ,$109 ,4,80,7/6/2019,1.55,3,1,88,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees. ",
1285218,WEST VILLAGE LRG CLEAN SUNNY PRIVATE BDRM,55683633907,unconfirmed,Reid,Manhattan,West Village,40.73712,-74.00166,United States,US,TRUE,moderate,Private room,2004,$88 ,$18 ,30,5,12/3/2018,0.07,5,1,62,,
1285771,Historic Brooklyn Studio Apartment,64185966058,unconfirmed,Miley,Brooklyn,Bedford-Stuyvesant,40.69242,-73.95097,United States,US,FALSE,strict,Entire home/apt,2012,$833 ,$167 ,2,187,6/10/2019,1.97,3,2,420,Please be honest and respectful. That's it!,
1286323,Comfort at Crossroads of Downtown,82992556236,verified,Kevin,Manhattan,Chelsea,40.73862,-73.99758,,,,,Entire home/apt,2018,,$83 ,1,2,8/28/2015,0.02,2,1,256,"We expect our guests to be honest, to treat our property with respect, and to leave the apartment as clean (relatively) as when they arrived.",
1286875,"""The Oasis"" on Bedford Williamsburg",30603782652,unconfirmed,Lucas,Brooklyn,,40.7158,-73.95803,,,,,Entire home/apt,2005,,$130 ,6,1,1/1/2016,0.02,5,1,266,1. No parties. 2. Respect the neighbors.  Noise level needs to stay low. 3. Keep feet on the porch when outside. 4. Clean any dishes you use. Not a good set up for children (0 - 13).,
1287427,"Large, sunny garden apartment.",74260924259,unconfirmed,Spike,Brooklyn,Prospect Heights,40.68262,-73.97299,,,,,Entire home/apt,2019,$869 ,$174 ,3,67,10/20/2018,0.7,1,1,18,"1. Guests should be considerate of the other roommates in the apartment. The other roommates are all great/friendly/easy-going people, so there shouldn't be an issue! 2. I expect guests to clean up after themselves, especially in the kitchen and bathroom since those are communal areas.  3. I would prefer if guests did not invite their own guests or throw any events without the consent of the other roommates 4. Obviously, I would like the guest to be respectful of the furniture and make sure they do not damage/break any property that is not theirs 5. The guest cannot be a smoker or expect to do any illicit drugs while staying the apartment",
1287980,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,65125319788,verified,Tess,Manhattan,East Village,40.73217,-73.98801,,,,,Entire home/apt,2003,$931 ,$186 ,1,63,1/12/2018,0.68,1,1,349,,
1288532,Hell's Kitchen Funky 80's Hideaway!,48327323941,unconfirmed,Sydney,Manhattan,Hell's Kitchen,40.76311,-73.99388,,,,,Private room,2007,$781 ,$156 ,1,89,7/1/2019,1,1,1,404,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
1289084,Room in Chic Modern High Line Luxury- New!,20510598547,verified,Adrian,Manhattan,Chelsea,40.74695,-74.00454,United States,US,FALSE,moderate,Private room,2011,$440 ,$88 ,4,1,4/20/2014,0.02,3,1,398,"HELP US AVOID MAKE-UP STAINS:  Dear Guest, For make-up removal, if needed, kindly use the small face towels, and not our large white towels. Thanks for being considerate!",
1289637,Family & Friends in New York City,9750353852,unconfirmed,Emma,Brooklyn,East New York,40.67497,-73.87305,United States,US,TRUE,moderate,Entire home/apt,2011,"$1,181 ",$236 ,3,177,6/29/2019,1.86,2,1,145,"Overall please treat the apartment as you would you own home, Keeping it as clean and tidy as you found it.  Please clean up before checking out. Any major clean-up service required may be deducted from the deposit.  No Loud / Large Parties .  Please include the number of people who will be staying before you reserve this apartment. No extra guests other than the maximum 3 allowed who booked  All smoking should be done outside, as this is a smoke free enviroment.",
1290189,Spacious & Comfy BK Brownstone,57100781847,verified,Leonardo,Brooklyn,Crown Heights,40.66788,-73.94813,United States,US,FALSE,flexible,Entire home/apt,2010,$923 ,$185 ,4,90,6/30/2019,0.94,3,1,45,No Drugs Respect the Neighbourhood No excess Noise Smoking allowed Drinking allowed Pets allowed Keep the house clean Respect your roommates Wash your own utensils if used,
1290741,Large Luxury Upper East Side Studio,11373673042,verified,Cadie,Manhattan,Upper East Side,40.76684,-73.95944,United States,US,TRUE,flexible,Entire home/apt,2014,$858 ,$172 ,7,39,7/7/2019,0.41,2,1,369,"HELP US AVOID MAKE-UP STAINS: Dear Guest, For make-up removal, if needed, kindly use the small face towels, and not our large white towels. Thanks for being considerate!",
1291294,Chateau Style Brooklyn Loft for Singles or Couples,2631536622,verified,Carlos,Brooklyn,Bedford-Stuyvesant,40.68967,-73.95445,United States,US,FALSE,moderate,Entire home/apt,2022,$413 ,$83 ,-3,42,5/18/2019,0.44,5,1,292,BUILDING IS RESIDENTIAL. DOCTORS AND NURSES WHO WORK LONG HOURS ARE THE PRIMARY TENANTS OF THIS BUILDING SO RESPECTFUL NOISE LEVELS DURING 10PM-7AM ARE A MUST.,
1291846,Lovely Brooklyn Brownstone 1BR!,42425649793,unconfirmed,Victoria,Brooklyn,Prospect Heights,40.67946,-73.96501,United States,US,TRUE,strict,Entire home/apt,2013,$972 ,$194 ,3,33,5/8/2019,0.35,1,1,214,"62 Melrose House Rules *Be sure to contact us for key instructions* We request that you please be respectful of all furniture, appliances, and all other belongings within the apartment. Please make sure to turn off all lights and appliances, including A/C and Heat when you leave the apartment and follow the trash rules ~ every bit of saving helps us provide affordable and comfortable living space to everyone.  Trash can be put outside in front of the building on the curb  Sunday and Thursday nights at 5 PM  or later it will be picked up early the following mornings. All insurance and liability including accidents - inside or outside the apartment - health, short-term cancellations and / or guest's belongings is the guest's responsibility. The entire building is non - smoking so please no smoking on the property or in any of the units.    62 Melrose General Information We offer digital cable TV, DVD and high speed Internet. We will send internet information in a separate email.   For yo",
1292398,Beautiful Grdn. Apt. in Park Slope,72815720692,verified,Cherry,Brooklyn,Park Slope,40.66944,-73.98083,United States,US,TRUE,strict,Entire home/apt,2005,$346 ,$69 ,3,179,5/29/2019,2.02,5,1,114,,
1292950,Sun-drenched East Village Penthouse,7807627593,verified,Oliver,Manhattan,East Village,40.72566,-73.97748,United States,US,FALSE,flexible,Private room,2010,$152 ,$30 ,3,81,3/28/2019,0.85,4,2,171,#NAME?,
1293503,Columbus Circle Luxury Bldg - Private Room&Bath,86417259099,verified,Derek,Manhattan,Hell's Kitchen,40.7709,-73.99181,United States,US,FALSE,moderate,Private room,2021,$619 ,$124 ,28,43,6/29/2019,0.45,5,2,-4,#NAME?,
1294055,Bright Private Bedroom in Williamsburg (Bedford L),37330490857,unconfirmed,Ellia,Brooklyn,Williamsburg,40.71943,-73.95958,United States,US,FALSE,strict,Private room,2003,$557 ,$111 ,30,52,10/31/2018,0.54,4,1,228,,
1294607,"Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",87906989685,unconfirmed,Amelia,Queens,Sunnyside,40.74249,-73.92466,United States,US,TRUE,strict,Private room,2010,$177 ,$35 ,2,160,6/25/2019,1.68,2,1,301,"Just treat the place like it is your own, not damaging anything, keeping it clean & organized, and not being loud.  NO PARTIES! as this is a private residence.  Other than that, enjoy everything in the house. NO SMOKING inside or outside the building!",
1295160,Quiet Chelsea Studio w/Charm,93706332442,verified,Wilson,Manhattan,Chelsea,40.74033,-74.00024,United States,US,FALSE,flexible,Entire home/apt,2020,$836 ,$167 ,6,23,5/21/2018,0.27,1,2,129,"62 Melrose House Rules *Be sure to contact us for key instructions* We request that you please be respectful of all furniture, appliances, and all other belongings within the apartment. Please make sure to turn off all lights and appliances, including A/C and Heat when you leave the apartment and follow the trash rules ~ every bit of saving helps us provide affordable and comfortable living space to everyone.  Trash can be put outside in front of the building on the curb  Sunday and Thursday nights at 5 PM  or later it will be picked up early the following mornings. All insurance and liability including accidents - inside or outside the apartment - health, short-term cancellations and / or guest's belongings is the guest's responsibility. The entire building is non - smoking so please no smoking on the property or in any of the units.    62 Melrose General Information We offer digital cable TV, DVD and high speed Internet. We will send internet information in a separate email.   For yo",
1295712,Large Room Overlooking Central Park,6732487792,unconfirmed,Charlotte,Manhattan,Upper West Side,40.7969,-73.96128,United States,US,FALSE,strict,Private room,2007,$181 ,$36 ,6,35,6/18/2017,0.37,4,1,210,No parties or gatherings of more than 8 people. This is a family neighborhood.  Families with kids next to and behind the home go to sleep early - please behave accordingly.,
1296264,"Cheerful, comfortable room",23750762173,unconfirmed,Stella,Manhattan,Washington Heights,40.83403,-73.94553,United States,US,TRUE,flexible,Private room,2010,$913 ,$183 ,1,225,6/12/2019,2.35,5,1,146,No smoking or partying in the apartment.,
1296817,Hospitality on Propsect Pk-12 yrs Hosting Legally!,78673339212,unconfirmed,Gianna,Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95641,United States,US,FALSE,moderate,Private room,2014,$556 ,$111 ,1,401,7/4/2019,6.62,4,2,313,"No Smoking, no pets, no late night parties, five people in home only",
1297369,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",21949521987,verified,Honey,Brooklyn,Prospect-Lefferts Gardens,40.65589,-73.95539,United States,US,TRUE,moderate,Private room,2016,$67 ,$13 ,1,72,6/17/2019,0.84,2,2,292,"62 Melrose House Rules *Be sure to contact us for key instructions* We request that you please be respectful of all furniture, appliances, and all other belongings within the apartment. Please make sure to turn off all lights and appliances, including A/C and Heat when you leave the apartment and follow the trash rules ~ every bit of saving helps us provide affordable and comfortable living space to everyone.  Trash can be put outside in front of the building on the curb  Sunday and Thursday nights at 5 PM  or later it will be picked up early the following mornings. All insurance and liability including accidents - inside or outside the apartment - health, short-term cancellations and / or guest's belongings is the guest's responsibility. The entire building is non - smoking so please no smoking on the property or in any of the units.    62 Melrose General Information We offer digital cable TV, DVD and high speed Internet. We will send internet information in a separate email.   For yo",
